STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,TMAX,TMIN,AWND,RHAV,RHMN,RHMX
USW00023190,2013-08-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,122,20,74,54,90
USW00023190,2013-08-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,128,23,77,63,90
USW00023190,2013-08-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,150,27,80,66,90
USW00023190,2013-08-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,144,22,78,61,93
USW00023190,2013-08-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,161,26,79,64,90
USW00023190,2013-08-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,150,26,80,66,90
USW00023190,2013-08-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,156,29,82,68,90
USW00023190,2013-08-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,150,25,86,73,96
USW00023190,2013-08-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,150,19,83,68,93
USW00023190,2013-08-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,156,21,80,57,90
USW00023190,2013-08-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,156,22,81,61,93
USW00023190,2013-08-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,133,17,83,68,96
USW00023190,2013-08-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,128,26,78,57,90
USW00023190,2013-08-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,122,28,76,52,97
USW00023190,2013-08-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,117,20,70,41,90
USW00023190,2013-08-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,122,22,72,47,87
USW00023190,2013-08-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,139,25,78,42,90
USW00023190,2013-08-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,156,20,79,66,93
USW00023190,2013-08-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,133,17,75,47,90
USW00023190,2013-08-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,144,15,76,57,87
USW00023190,2013-08-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,150,16,75,54,90
USW00023190,2013-08-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,144,20,72,44,90
USW00023190,2013-08-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,167,13,70,44,90
USW00023190,2013-08-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,300,189,16,63,39,87
USW00023190,2013-09-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,183,23,75,52,87
USW00023190,2013-09-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,172,19,77,62,90
USW00023190,2013-09-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,294,194,16,73,51,91
USW00023190,2013-09-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,178,18,72,48,90
USW00023190,2013-09-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,294,161,13,71,44,90
USW00023190,2013-09-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,150,13,74,52,90
USW00023190,2013-09-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,144,24,78,58,93
USW00023190,2013-09-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,144,20,81,63,93
USW00023190,2013-09-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,150,27,83,73,93
USW00023190,2013-09-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,144,18,77,61,93
USW00023190,2013-09-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,156,20,76,59,84
USW00023190,2013-09-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,122,17,76,56,90
USW00023190,2013-09-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,128,14,77,54,90
USW00023190,2013-09-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,144,14,75,47,90
USW00023190,2013-09-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,150,18,73,47,87
USW00023190,2013-09-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,128,16,74,50,90
USW00023190,2013-09-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,122,17,81,61,93
USW00023190,2013-09-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,133,17,78,63,90
USW00023190,2013-09-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,122,18,85,70,93
USW00023190,2013-09-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,122,17,82,73,90
USW00023190,2013-09-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,111,29,68,45,90
USW00023190,2013-09-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,311,133,41,38,15,69
USW00023190,2013-09-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,117,18,56,21,87
USW00023190,2013-09-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,128,16,69,37,87
USW00023190,2013-09-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,106,22,56,27,93
USW00023190,2013-09-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,106,38,38,20,62
USW00023190,2013-09-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,106,16,50,15,84
USW00023190,2013-09-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,89,17,49,16,87
USW00023190,2013-09-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,89,13,62,28,87
USW00023190,2013-09-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,94,17,72,53,90
USW00023190,2013-10-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,128,18,,,
USW00023190,2013-10-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,111,22,,,
USW00023190,2013-10-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,106,18,,,
USW00023190,2013-10-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,106,16,,,
USW00023190,2013-10-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,300,67,14,,,
USW00023190,2013-10-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,311,72,12,,,
USW00023190,2013-10-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,89,18,,,
USW00023190,2013-10-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,106,20,,,
USW00023190,2013-10-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",8,194,78,29,,,
USW00023190,2013-10-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,56,13,,,
USW00023190,2013-10-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,78,13,,,
USW00023190,2013-10-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,89,13,,,
USW00023190,2013-10-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,106,15,,,
USW00023190,2013-10-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,78,18,,,
USW00023190,2013-10-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,294,83,13,,,
USW00023190,2013-10-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,83,10,,,
USW00023190,2013-10-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,83,10,,,
USW00023190,2013-10-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,78,12,,,
USW00023190,2013-10-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,72,17,,,
USW00023190,2013-10-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,117,22,,,
USW00023190,2013-10-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,106,16,,,
USW00023190,2013-10-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,128,19,,,
USW00023190,2013-10-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,150,20,,,
USW00023190,2013-10-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,100,16,,,
USW00023190,2013-10-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,94,16,,,
USW00023190,2013-10-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,89,10,,,
USW00023190,2013-10-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,83,16,,,
USW00023190,2013-10-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,94,34,,,
USW00023190,2013-10-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",91,189,72,24,,,
USW00023190,2013-10-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,67,15,,,
USW00023190,2013-10-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,72,16,,,
USW00023190,2013-11-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,72,10,52,23,77
USW00023190,2013-11-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,67,9,67,32,93
USW00023190,2013-11-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,83,13,77,63,93
USW00023190,2013-11-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,100,17,62,18,89
USW00023190,2013-11-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,61,13,50,21,80
USW00023190,2013-11-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,50,12,42,13,65
USW00023190,2013-11-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,67,11,52,15,90
USW00023190,2013-11-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,61,10,76,53,93
USW00023190,2013-11-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,89,17,80,61,93
USW00023190,2013-11-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,67,18,79,54,90
USW00023190,2013-11-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,50,13,76,47,90
USW00023190,2013-11-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,89,9,71,46,87
USW00023190,2013-11-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,294,72,16,57,16,86
USW00023190,2013-11-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,100,10,66,35,90
USW00023190,2013-11-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,78,21,67,49,93
USW00023190,2013-11-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,78,16,72,57,86
USW00023190,2013-11-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,78,10,76,59,86
USW00023190,2013-11-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,72,15,77,54,90
USW00023190,2013-11-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,67,12,68,49,89
USW00023190,2013-11-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",79,194,122,12,78,67,93
USW00023190,2013-11-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,111,19,76,59,93
USW00023190,2013-11-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",5,189,72,11,69,40,93
USW00023190,2013-11-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,67,13,71,52,89
USW00023190,2013-11-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,72,12,68,43,86
USW00023190,2013-11-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,44,11,69,39,83
USW00023190,2013-11-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,67,7,61,31,79
USW00023190,2013-11-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,61,18,65,34,93
USW00023190,2013-11-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,117,30,74,47,87
USW00023190,2013-11-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",104,189,100,14,77,63,90
USW00023190,2013-11-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,78,8,68,37,90
USW00023190,2013-12-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,61,9,60,23,86
USW00023190,2013-12-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,56,9,67,35,89
USW00023190,2013-12-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,56,22,67,41,93
USW00023190,2013-12-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,39,25,34,13,63
USW00023190,2013-12-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,161,6,15,43,15,72
USW00023190,2013-12-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,150,0,9,51,36,70
USW00023190,2013-12-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",41,156,22,35,60,30,90
USW00023190,2013-12-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,150,11,17,48,22,73
USW00023190,2013-12-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,150,-16,10,58,31,82
USW00023190,2013-12-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,156,-5,5,68,44,82
USW00023190,2013-12-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,0,12,51,17,85
USW00023190,2013-12-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,6,9,58,20,86
USW00023190,2013-12-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,161,17,9,74,58,89
USW00023190,2013-12-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,6,8,53,15,93
USW00023190,2013-12-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,11,8,48,14,76
USW00023190,2013-12-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,50,9,40,11,70
USW00023190,2013-12-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,67,12,53,22,72
USW00023190,2013-12-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,178,100,18,80,68,87
USW00023190,2013-12-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,161,89,37,58,42,77
USW00023190,2013-12-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,178,50,13,49,33,68
USW00023190,2013-12-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,167,33,11,73,58,90
USW00023190,2013-12-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,178,39,7,79,62,90
USW00023190,2013-12-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,33,10,66,27,93
USW00023190,2013-12-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,33,5,60,21,83
USW00023190,2013-12-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,33,10,47,16,74
USW00023190,2013-12-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,28,10,39,11,65
USW00023190,2013-12-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,11,8,51,11,80
USW00023190,2013-12-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,33,15,71,42,90
USW00023190,2013-12-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,22,5,53,15,86
USW00023190,2013-12-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,22,7,53,19,74
USW00023190,2013-12-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,28,7,73,45,93
USW00023190,2014-01-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,33,10,78,56,89
USW00023190,2014-01-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,39,10,51,16,86
USW00023190,2014-01-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,50,11,69,35,87
USW00023190,2014-01-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,178,67,13,80,60,90
USW00023190,2014-01-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,44,9,58,22,89
USW00023190,2014-01-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,28,8,49,18,73
USW00023190,2014-01-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,28,12,60,37,75
USW00023190,2014-01-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,72,17,71,50,86
USW00023190,2014-01-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,50,22,59,25,89
USW00023190,2014-01-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,78,28,62,24,90
USW00023190,2014-01-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,56,9,71,51,89
USW00023190,2014-01-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,67,18,46,22,74
USW00023190,2014-01-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,39,8,40,13,73
USW00023190,2014-01-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,39,8,35,7,63
USW00023190,2014-01-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,44,9,31,7,56
USW00023190,2014-01-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,44,11,30,6,55
USW00023190,2014-01-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,294,39,7,32,5,51
USW00023190,2014-01-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,44,11,37,15,54
USW00023190,2014-01-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,33,3,40,14,62
USW00023190,2014-01-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,22,11,70,42,93
USW00023190,2014-01-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,61,4,60,31,80
USW00023190,2014-01-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,44,11,63,19,93
USW00023190,2014-01-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,178,78,32,78,62,93
USW00023190,2014-01-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,94,23,67,52,84
USW00023190,2014-01-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,83,10,49,15,72
USW00023190,2014-01-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3,172,72,10,71,59,84
USW00023190,2014-01-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,56,12,81,59,93
USW00023190,2014-01-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,178,50,13,83,70,96
USW00023190,2014-01-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,167,83,15,88,70,96
USW00023190,2014-01-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,106,26,74,54,93
USW00023190,2014-01-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,72,36,48,21,66
USW00023190,2014-02-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,50,28,33,13,62
USW00023190,2014-02-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",51,156,39,23,62,41,83
USW00023190,2014-02-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,39,27,59,30,92
USW00023190,2014-02-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,161,50,17,55,36,76
USW00023190,2014-02-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,22,17,57,29,82
USW00023190,2014-02-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",56,144,83,9,83,60,97
USW00023190,2014-02-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,161,44,18,81,65,96
USW00023190,2014-02-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,167,78,22,86,75,93
USW00023190,2014-02-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,78,16,76,49,97
USW00023190,2014-02-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,111,29,56,33,86
USW00023190,2014-02-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,56,9,72,50,90
USW00023190,2014-02-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,67,11,73,45,93
USW00023190,2014-02-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,67,11,74,51,93
USW00023190,2014-02-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,56,18,76,47,93
USW00023190,2014-02-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,72,10,80,58,90
USW00023190,2014-02-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,83,16,79,54,93
USW00023190,2014-02-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,106,21,87,68,97
USW00023190,2014-02-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,94,20,78,65,89
USW00023190,2014-02-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,61,28,67,29,96
USW00023190,2014-02-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,83,26,36,13,77
